-2.15,4.25,-3.76,-4.34,-6.03,-2.41,6.22
-1.96,4.1,-4.59,-3.92,5.66,-7.52,0.714
-1.85,4.01,-6.16,-5.83,5.41,4.28,-3.54
-2.2,4.05,-5.08,-2.57,-3.26,4.58,-2.3
-2.1,4.12,-6.07,-4.34,4.25,-1.66,9.66
-1.91,3.92,-2.8,-6.84,8.19,1.82,-8.29
-1.98,3.91,-3.4,-4.78,-6.93,8.51,6.26
-2.02,3.93,-3.15,-6.56,-8.69,-0.349,0.716
-1.99,4,-3.5,-5.26,-4.21,0.492,3.05
-2.12,3.85,-4.66,-4.7,3.81,6.13,-3.75
-1.96,3.87,-3.51,-7.52,0.891,-5.82,-3.93
-1.92,3.89,-4.08,-5.59,3.27,0.282,8.01
-1.85,3.93,-4.5,-4.54,9.31,-8.62,-7.82
-1.86,3.79,-6.38,-6.36,5.47,0.22,-9.99
-1.98,3.87,-4.72,-5.99,8.37,-8.09,5.79
-2.11,4.03,-3.88,-4.97,-9.76,0.898,5.05
-1.86,4.14,-3.85,-5.25,1.15,2.24,9.7
-1.75,4.02,-4.82,-4.94,2.27,-7.95,-7.88
-2.13,3.98,-6.12,-4.91,5.9,-7.2,1.79
-2.29,4.07,-5.58,-4.24,6.79,4.75,-4.89
-1.89,3.97,-3.93,-5.22,-2.12,6.91,9.8
-2.09,3.97,-5.21,-5.5,9.25,-7.5,3.78
-2.04,3.95,-4.09,-3.55,6.41,-8.89,4.11
-2.04,3.97,-3.88,-4.7,3.22,-9.56,-2.89
-1.93,4.07,-5.58,-5.85,-0.852,2.63,5.8
-1.7,4.04,-4.37,-3.99,1.7,-8.09,-6.9
-2.27,3.88,-5.17,-4.45,-0.958,-7.29,-0.954
-1.95,4.06,-3.82,-4.54,-9.33,4.26,6.75
-2.13,4.15,-5.65,-3.76,-3.15,-4.52,-4.18
-1.8,3.92,-4.1,-5.83,9.52,-1.07,-7.4
-2.03,4.05,-4.98,-3.53,-4.42,0.838,4.35
-1.83,4.01,-6.02,-4.57,0.135,-1.82,-9.24
-1.77,3.76,-5.02,-3.66,-1.84,0.39,-4.13
-2.08,3.98,-3.86,-4.45,-4.72,-1.05,-8.24
-1.97,3.96,-2.67,-6.33,7.04,6.55,-2.57
-2,3.91,-3.71,-4.96,9.98,-5.21,2.58
-1.99,3.78,-4.61,-4.91,7.17,6.49,-5.62
-2.11,3.97,-2.54,-5.2,3.41,1.83,6.67
-2.08,3.98,-3.19,-5.07,0.0267,-8.26,0.231
-1.87,4.22,-4.76,-7.7,8.71,-8.34,-6.64
-2.03,3.95,-5.29,-5.28,-4.08,-0.936,5.1
-2.01,4.22,-3.93,-5.47,9.95,3.13,2.68
-1.98,3.99,-2.86,-5.55,6.29,-1.01,5.91
-2.07,3.9,-5.21,-6.11,2.68,-0.903,7.87
-2.04,4.02,-3.58,-4.28,2.5,-5.31,-3.49
-2.02,4.05,-4.17,-5.29,7.07,5.74,-3.08
-2.08,3.77,-6.34,-4.33,-7.36,-3.69,-2.97
-2.16,3.87,-6.68,-5.23,-0.22,9.87,4.75
-1.96,4.1,-5.8,-4.42,-3.53,7.93,-0.777
-1.97,4,-6.25,-6.47,7.81,7.85,9.1
-2.02,3.74,-3.2,-4.52,7.34,0.835,-0.984
-2.04,3.98,-4.49,-6.24,-6.93,4.6,-5.33
-2.04,3.89,-4.49,-6.26,4.34,-5.88,3.6
-1.97,3.84,-4.78,-5.19,5.77,-1.9,-6.55
-1.86,3.77,-3.92,-5.43,0.397,8.83,0.883
-2.1,3.88,-5.44,-5.91,5.2,-5.62,-9.38
-1.87,3.94,-5.24,-5.24,0.462,0.407,-9.56
-1.88,3.96,-4.32,-5.33,-8.31,2.21,8.53
-1.87,3.93,-4.94,-3.96,8.47,6.18,-7.76
-1.87,4,-4.83,-4.51,-8.97,5.11,-5.95
-1.81,4.01,-4.62,-5.78,-3.53,0.188,0.852
-1.79,4.05,-4.19,-6.9,2.78,-3.55,-7.34
-2.04,4,-5.72,-6.13,-6.57,4.26,-9.94
-1.99,4.04,-7.95,-5.15,2.02,6.44,6.44
-1.87,4.1,-6.48,-3.24,1.73,6.1,6.82
-1.98,4,-5,-5.23,-0.627,8.78,5.39
-1.92,3.99,-5.06,-5.84,-3.07,-3.59,-4.5
-2.14,3.98,-3.64,-4.34,3.09,8.23,6.22
-2.07,4,-5.51,-6.1,0.664,-6.41,-0.542
-1.84,3.89,-4.27,-5.47,-0.234,-2.41,1.05
-2.05,4.06,-6.09,-3.05,-6.58,-9.67,8.77
-1.93,4.1,-5.89,-5.02,2.76,9.53,1.64
-2,3.97,-5.4,-5.45,5.25,-4.62,-7.64
-1.97,3.82,-6.16,-5.05,-4.71,-3.95,8.7
-1.83,4.03,-5.26,-5.21,-4.77,-9.18,7.2
-2.08,3.92,-4.42,-3.55,4.27,-4.61,2.98
-2.11,3.81,-2.76,-5.64,-4.37,-8.43,2.2
-2.02,4.05,-4.36,-3.93,6.09,4.02,2.02
-2,4.04,-5.92,-5.78,-6.89,-6.7,1.15
-2,4.14,-6.79,-6.25,-6.45,4.76,-6.93
-1.95,3.89,-4.05,-3.17,-5.86,9.15,9.84
-1.82,3.86,-5.06,-6.01,-3.4,-0.207,6.29
-1.83,3.9,-5.38,-5.03,6.77,5.26,-3.26
-2.1,4.18,-3.5,-5.8,-1.68,1.2,-3.76
-1.88,4.06,-5.05,-4.7,6.99,-1.81,8.09
-1.89,3.83,-5.09,-5.31,4,-7.79,-0.958
-2.09,3.82,-5.65,-4.25,-7.04,5.16,-4.38
-1.96,4.07,-4.28,-5.5,-6.88,3.63,-8.54
-1.93,3.93,-4.59,-6.14,7.71,-0.977,3.14
-1.73,3.93,-5.25,-5.53,6.23,-5.48,3.24
-2.09,3.97,-3.25,-5.3,1.95,3.25,2.98
-1.83,3.92,-3.86,-5.94,-7.13,-9.75,8.89
-2.02,3.72,-3.84,-5.87,-3.32,1.89,-2.4
-1.96,4.08,-6.51,-4.92,7.13,-9.21,-9.99
-1.97,3.82,-5.12,-6.31,-0.772,3.91,0.446
-1.82,3.92,-3.76,-5.76,7.9,6.31,-9.84
-1.76,4,-4.53,-5.35,4.13,-4.03,4.31
-1.94,3.88,-5.66,-3.21,-9.89,4.21,1.99
-2.06,3.98,-5.75,-3.51,9.02,4.95,-8.48
-1.87,3.9,-7.69,-3.6,-0.467,8.09,-6.12
-2.14,3.8,-6.35,-5.61,-7.94,0.119,-6.86
-2.19,3.93,-4.75,-5.66,1.72,6.78,-0.591
-2.03,3.87,-6.43,-5.39,5.86,1.98,3.6
-2.01,4.04,-4.12,-4.29,7.9,2.19,0.365
-2.04,3.77,-2.43,-5.61,0.783,5.73,1.45
-2.05,4.19,-6.38,-5.7,2.39,7.24,3.39
