-1.89,4.05,-4.37,-4.23
-1.97,3.86,-4.38,-6.13
-2.09,3.7,-5.34,-3.85
-1.83,3.74,-4.02,-6.42
-1.95,3.64,-4.87,-5.63
-1.92,3.6,-6.17,-5.36
-1.9,3.56,-5.89,-5.07
-1.9,3.51,-4.71,-4.8
-1.88,3.46,-6.13,-5.62
-1.83,3.22,-4.81,-4.79
-1.88,3.37,-4.65,-3.87
-1.91,3.2,-6.69,-5.03
-1.82,3.13,-6.1,-3.22
-1.79,2.9,-3.7,-6.33
-1.76,3.24,-5.48,-5.3
-1.54,2.91,-4.43,-3.38
-1.77,2.85,-4.95,-4.18
-1.8,2.88,-4.21,-3.89
-1.61,2.67,-5.45,-5.89
-1.54,2.76,-3.6,-5.62
-1.55,2.51,-6.56,-3.14
-1.48,2.28,-4.46,-5.14
-1.16,2.33,-8,-4.6
-1.51,2.22,-5.52,-6.1
-1.49,2.44,-3.28,-3.69
-1.45,2.22,-5.64,-5.24
-1.46,2.15,-3.69,-4.87
-1.48,2.22,-5.39,-5.72
-1.31,1.97,-2.53,-6.48
-1.35,2.16,-5.49,-6.3
-1.41,1.83,-4.99,-4.8
-1.46,1.95,-4.18,-5.53
-1.46,1.84,-3.57,-4.29
-1.24,1.91,-5.6,-3.56
-1.19,1.91,-3.99,-4.3
-1.3,1.63,-4.77,-3.59
-1.18,1.79,-5.92,-5.56
-1.28,1.59,-5.26,-4.33
-1.4,1.63,-4.45,-4.75
-1.16,1.41,-7.07,-3.96
-1.14,1.34,-5.64,-4.72
-1.14,1.43,-4.91,-5.22
-1.18,1.24,-4,-4.85
-1.29,1.23,-5.13,-5.35
-0.987,1.11,-4.26,-3.18
-1.14,1.08,-6.57,-5.06
-1.02,1.03,-7,-4.86
-1.18,1.03,-1.59,-4.92
-0.946,1.06,-4.48,-7.27
-0.95,1.03,-4.98,-7.13
-0.815,1.15,-5.95,-4.67
-1.08,0.989,-4.06,-4.83
-1.14,1.08,-6.45,-4.87
-0.984,0.883,-4.92,-4.59
-0.856,0.654,-4.94,-3.99
-0.963,1.02,-6.58,-5.24
-0.819,0.762,-5.13,-5.8
-0.848,0.869,-5.41,-3.69
-0.813,0.644,-4.79,-7.09
-0.799,0.551,-5.46,-3.73
-0.801,0.689,-6.49,-6.31
-0.831,0.748,-7.16,-4.1
-0.797,0.687,-5.52,-5.15
-0.804,0.458,-4.32,-4.78
-0.636,0.539,-5.36,-5.28
-0.648,0.407,-4.42,-3.23
-0.613,0.371,-4.05,-3.62
-0.79,0.461,-4.56,-4.35
-0.505,0.51,-4.14,-4.86
-0.609,0.381,-4.55,-5.32
-0.518,0.452,-5.81,-4.2
-0.55,0.447,-4.86,-4.02
-0.607,0.156,-3.52,-3.82
-0.611,0.211,-5.19,-6.53
-0.625,0.333,-4.4,-4.14
-0.416,0.2,-6.32,-6.15
-0.49,0.225,-5.89,-4.56
-0.278,0.206,-2.49,-4.09
-0.575,0.127,-4.72,-4.82
-0.433,0.148,-5.68,-3.32
-0.307,0.21,-5.42,-4.94
-0.337,0.254,-4.98,-4.48
-0.414,0.0308,-5.48,-5.09
-0.406,0.239,-7.46,-5.12
-0.273,0.179,-4.87,-5.08
