-1.79,3.97,-4.5,-5.48
-2.02,4.01,-5.51,-5.14
-1.85,3.6,-5,-6.06
-1.88,3.7,-3.35,-3.72
-1.71,3.51,-4.95,-5.85
-1.86,3.25,-4.62,-4.62
-1.71,3.26,-5.57,-3.83
-1.72,2.83,-5.36,-7.16
-1.74,2.93,-5.47,-4.24
-1.68,2.59,-5.82,-5.44
-1.58,2.56,-5.96,-4.24
-1.48,2.36,-5.05,-6.23
-1.5,2.29,-5.23,-4.33
-1.49,2.02,-5.2,-3.83
-1.3,2.1,-4.88,-3.81
-1.35,2.08,-5.06,-4.01
-1.29,2.04,-4.79,-5.51
-1.26,1.66,-3.47,-4.63
-1.42,1.53,-6.48,-4.6
-1.36,1.75,-4.83,-4.91
-1.21,1.43,-6.12,-3.98
-0.971,1.24,-4.32,-5.28
-0.986,1.25,-3.95,-5.68
-0.977,1.24,-4.95,-5.83
-0.914,1.14,-5.41,-5.31
-0.849,0.811,-6.41,-4.3
-0.983,0.885,-4.29,-3.79
-0.902,0.847,-5.71,-3.31
-0.941,0.943,-4.89,-3.71
-0.94,0.667,-6.04,-5.16
-0.72,0.721,-6.55,-5.16
-0.718,0.5,-4.52,-6.32
-0.705,0.521,-4.85,-3.42
-0.629,0.522,-4.83,-5.66
-0.667,0.409,-4.25,-3.38
-0.608,0.411,-4.24,-4.49
-0.427,0.337,-7.03,-5.3
-0.363,0.245,-4,-4.39
-0.506,0.256,-5.71,-5.49
-0.472,0.259,-3.99,-5.32
-0.476,0.166,-5.12,-4.78
-0.317,0.192,-3.6,-5.9
-0.452,0.0148,-4.41,-5.37
-0.229,0.161,-4.87,-4.38
-0.208,-0.109,-5.48,-5.28
-0.246,0.0808,-4.19,-5.12
0.0355,-0.0576,-3.67,-5.53
0.128,-0.189,-4.56,-4.39
-0.274,-0.149,-4.1,-4.47
-0.0795,0.0249,-3.68,-4.31
0.102,0.0796,-5.05,-4.95
0.257,0.197,-5.46,-3.96
0.167,-0.0402,-4.53,-6.88
-0.0699,0.0599,-6.02,-6.28
0.283,-0.0602,-4.92,-4.19
0.12,0.106,-4.06,-7.04
0.0828,0.0958,-3.48,-6.64
0.305,0.0814,-5.11,-4.46
0.35,0.288,-4.36,-5.29
0.501,-0.0208,-5.27,-3.36
0.41,0.194,-4.37,-3.45
0.367,0.177,-5.14,-3.53
0.329,0.0203,-4.33,-4.45
0.43,0.27,-6.05,-6.23
0.572,0.35,-7.1,-5.08
0.568,0.43,-4.3,-4.22
0.704,0.333,-5.86,-6.13
0.684,0.558,-4.37,-5.87
0.883,0.572,-4.82,-3.5
0.72,0.606,-5.6,-4.53
0.713,0.759,-4.39,-4.51
0.974,0.817,-5.26,-3.88
1.01,0.606,-5.24,-4.96
0.92,0.831,-4.72,-5.46
0.904,0.788,-5.2,-4.35
0.986,0.955,-6.09,-4.22
1.17,1.03,-5.23,-3.82
1.23,1.12,-3.93,-5.59
1.13,1.36,-4.82,-3.63
1.36,1.46,-4.32,-5.2
1.28,1.67,-5.42,-4.37
1.4,1.62,-5.02,-5.11
1.38,1.73,-5.73,-4.31
1.19,1.86,-5.41,-3.68
1.37,1.94,-5.53,-5.82
1.41,1.93,-2.92,-4.4
1.41,2.16,-5.57,-4.98
1.53,2.14,-4.22,-6.26
1.57,2.47,-4.54,-6.26
1.59,2.81,-4.37,-5.62
1.64,2.75,-5.89,-7.09
1.72,2.85,-4.81,-4.48
1.69,2.89,-5.94,-4.34
1.67,2.95,-5.08,-6.14
1.91,3.25,-4.66,-5.7
1.8,3.32,-4.7,-4.94
1.78,3.68,-5.38,-4.37
1.77,3.79,-4.82,-3.93
1.97,4.04,-5.6,-5.15
1.9,4.09,-5.96,-4.68
-1.74,3.88,5.77,3.61
-1.89,3.82,6.06,4.67
-1.88,3.66,5.13,5.52
-1.74,3.58,4.56,6.26
-1.57,3.36,5.32,4.37
-1.73,3.07,4.58,5.61
-1.79,3.12,5.73,5.67
-1.52,2.88,4.93,5.2
-1.66,2.71,3.71,4.72
-1.58,2.79,2.78,6.09
-1.46,2.6,5.91,5.66
-1.62,2.61,4.01,4.74
-1.53,2.2,5.75,5.67
-1.46,2.16,4.32,3.01
-1.29,2.28,5.65,6.28
-1.33,1.87,6.21,6.04
-1.33,1.81,5.03,4.76
-1.44,1.6,4.8,4.78
-1.34,1.78,4.92,4.99
-1.33,1.6,3.61,5.11
-1.31,1.37,6.37,6.71
-1.23,1.27,4.64,7.14
-1.27,1.27,4.51,4.82
-1.25,0.847,4.18,6.32
-1.01,1.22,4.91,6.52
-1.14,1.03,3.17,5.49
-0.903,0.85,5.34,6.77
-0.802,0.694,4.01,4.8
-1.02,1,5.3,6.34
-0.815,0.779,5.3,3.88
-0.842,0.64,5.85,5.84
-0.757,0.374,6.17,4.51
-0.553,0.535,5.83,5.88
-0.67,0.439,4.23,4.47
-0.66,0.416,5.69,4.59
-0.531,0.323,5.58,5.55
-0.6,0.487,3.6,4.84
-0.261,0.346,6.18,4.31
-0.571,0.188,5.09,4.44
-0.481,0.186,3.98,6.42
-0.257,0.12,4.37,6.84
-0.391,0.14,4.09,4.64
-0.332,0.286,4.28,5.89
-0.445,0.202,3.46,4.6
-0.353,0.061,4.57,4.48
-0.316,0.0691,3.82,3.5
-0.173,0.0348,5.48,4.48
-0.192,-0.129,5.65,4.17
-0.158,-0.102,5.93,5.26
-0.069,0.0888,5.13,4.68
0.103,0.0962,6.73,3.78
0.128,0.00294,3.76,4.88
0.0927,0.0118,4.87,6.73
0.139,0.0931,5.78,3.51
0.127,-0.0541,6.13,6.24
0.274,-0.0199,5.44,5.58
0.374,0.0397,6.11,4.68
0.193,0.142,3.71,7.07
0.343,0.0819,4.96,4.41
0.482,0.106,4.04,4.11
0.482,0.0966,4.25,5.75
0.572,0.121,4.48,5.14
0.408,0.356,5.01,4.06
0.771,0.353,4.64,6.32
0.61,0.355,4.63,4.42
0.766,0.275,4.28,4.14
0.618,0.573,4.11,5.69
0.765,0.385,4.67,4.4
0.755,0.55,5.55,6.11
0.671,0.732,5.45,4.45
0.966,0.735,5.1,5.5
0.945,0.819,6.34,4.52
0.932,0.899,3.45,6.74
0.959,0.778,4.75,2.91
0.842,1.12,5.33,3.09
1.12,1.05,5.44,6.51
1.13,1.23,2.6,6.37
1.07,1.2,5.72,6.06
1.07,1.4,3.61,6.86
1.28,1.44,6.29,3.87
1.2,1.48,4.06,3.45
1.23,1.65,4.92,5.15
1.29,1.75,6.33,5.58
1.47,1.8,5.7,4.28
1.49,1.94,3.26,5.03
1.29,2.16,5.09,6.32
1.4,2.02,5.12,4.64
1.53,2.18,4.74,5.21
1.49,2.42,5.56,4.08
1.56,2.48,5.87,4.66
1.71,2.74,5.31,5.2
1.69,2.71,5.98,4.83
1.86,2.91,4.98,4.53
1.81,2.96,5.01,5.33
1.81,3.18,3.09,3.85
1.79,3.4,2.89,5.3
1.93,3.45,5.98,2.94
1.99,3.6,5.87,3.93
1.72,3.69,5.01,2.92
2.16,3.95,5.31,3.76
-0.0392,2.32,5.71,5.53
0.00735,2.63,5.9,5.53
0.0845,2.81,3.12,5.13
0.0715,2.97,5.94,2.94
0.0679,3.29,5.07,6.58
0.0308,3.31,5.74,4.09
0.298,3.56,6.84,5.18
0.33,3.76,4.82,3.99
0.255,4.13,6.69,4.73
0.252,4.38,4.08,5.01
0.435,4.51,4.63,5.13
0.358,4.71,3.94,4.27
0.633,4.79,4.9,6.41
0.557,4.96,5.77,5.59
0.494,5.26,5.1,4.1
0.427,5.18,5.89,4.57
0.481,5.31,5.39,4.07
0.651,5.52,4.48,4.75
0.605,5.76,3.57,5.12
0.814,5.85,5.85,6.42
0.775,6.12,5.09,3.21
0.874,6.26,4.07,3.61
0.825,6.18,3.92,4.97
0.926,6.28,6.04,4.75
0.961,6.6,4.44,3.66
1.11,6.64,5.12,3.42
0.998,6.77,4.09,5.42
1.01,6.83,3.73,6.43
1.13,6.97,2.31,4.89
1.33,6.82,5.71,5.13
1.33,6.97,6.26,6.12
1.1,7.29,5.99,4.22
1.38,7.24,6.23,2.53
1.42,7.29,3.84,5.84
1.36,7.36,6.32,5.79
1.6,7.59,5.05,4.99
1.36,7.7,5,4.9
1.56,7.52,4.09,4.53
1.75,7.79,5.75,5.08
1.39,7.68,5.09,5.23
1.81,7.6,5.65,5.27
1.63,7.85,3.75,6.28
1.8,7.9,6.36,3.18
1.7,7.84,3.75,4.78
1.92,7.97,4.19,6.32
1.99,8.02,3.76,4.58
2.03,7.92,5.42,4.36
1.79,7.92,5.44,5.25
1.95,7.97,5.37,4.97
2.01,8.03,4.82,4.36
2.08,8.04,4.55,4.09
2.1,7.95,4.82,5.08
2.06,8,4.45,6.44
2.2,7.92,4.28,4
2.01,8.02,3.46,4.61
2.16,7.89,5.42,5.32
2.18,7.87,3.95,6.95
2.33,7.81,4.76,4.41
2.43,7.91,5.24,3.57
2.45,7.73,3.87,3.39
2.28,7.58,4.91,5.94
2.34,7.72,4.86,6.5
2.36,7.71,3.91,5.78
2.49,7.73,4.85,4.11
2.63,7.6,4.23,5.14
2.71,7.2,5.22,4.21
2.46,7.56,5.13,6.37
2.86,7.23,5.12,2.73
2.71,7.1,3.78,3.47
2.85,7.17,6.81,6.13
2.74,6.99,5.51,3.38
3.1,6.91,6.51,4.78
3.02,6.99,5.49,4.99
3.1,6.7,4.96,4.38
3.07,6.74,5.82,5.19
3.09,6.43,4.13,4.68
3.03,6.37,6.17,4.62
3.1,6.05,4.22,5.63
3.29,6.06,7.1,5.16
3.19,6.04,2.75,4.2
3.25,5.9,5.52,4.87
3.23,5.79,6.26,5.53
3.43,5.59,3.58,3.02
3.36,5.51,5.17,5.73
3.32,5.3,3.07,5.57
3.48,5.18,3.86,4.73
3.54,4.92,5.28,4.53
3.54,4.85,4.75,6.6
3.42,4.63,5.18,5.13
3.41,4.49,3.45,4.56
3.77,4.26,6.31,6.25
3.72,4.08,5.1,5.08
3.68,3.84,5.14,6.78
3.73,3.55,2.07,3.49
3.53,3.52,5.25,5.48
4.05,3.23,3.09,5.96
3.93,2.96,6.92,5.16
3.99,2.71,4.82,5.43
4.02,2.68,5.39,4.68
4.08,2.37,5.89,5.72
-0.0577,2.44,-4.51,-4.96
0.272,2.89,-6.36,-5.67
0.118,2.86,-3.9,-6.09
0.27,2.97,-4.97,-4.61
0.103,3.2,-5.59,-5.26
0.21,3.29,-5.28,-5.32
0.144,3.94,-4.15,-3.59
0.293,3.92,-6.94,-6.38
0.293,3.88,-5.08,-7.58
0.237,4.21,-4.14,-3.74
0.331,4.48,-7.49,-4.18
0.442,4.66,-6.06,-5.61
0.485,4.87,-3.38,-4.77
0.548,4.94,-4.16,-6.09
0.529,5.15,-3.78,-5.34
0.519,5.32,-4.55,-5.31
0.605,5.54,-4.81,-5.1
0.767,5.52,-5.46,-4.63
0.706,5.86,-3.86,-4.19
0.707,5.98,-5.27,-6.35
1,5.96,-5.88,-4.08
0.932,6.21,-3.86,-6.63
0.849,6.26,-4.41,-5.06
1.04,6.33,-5.33,-4.85
0.992,6.44,-5.05,-6.12
0.983,6.37,-4.39,-6.77
1.03,6.85,-1.56,-4.16
1.09,6.81,-5.37,-4.97
1.18,6.88,-5.4,-4.47
1.21,6.85,-5.62,-5.79
1.03,7.12,-5.71,-6.14
1.4,7.31,-5.69,-5.52
1.41,7.33,-3.18,-6.46
1.29,7.29,-4.95,-4.64
1.3,7.37,-4.44,-5.67
1.52,7.41,-5.54,-6.26
