-2.05,4.06,-4.12,-6.17
-1.78,3.92,-5.67,-3.55
-1.92,3.82,-4.99,-5.18
-2.01,3.99,-5.12,-5.59
-1.95,3.74,-4.43,-4.28
-1.96,3.7,-5.29,-5.27
-2.09,3.59,-4.85,-4.06
-1.96,3.64,-4.48,-5.52
-1.84,3.59,-5,-4.94
-1.93,3.41,-4.24,-5.49
-1.91,3.28,-5.11,-4.9
-1.89,3.26,-7.46,-5.52
-1.87,3.49,-5.46,-4.69
-1.96,3.28,-5.76,-4.63
-1.82,3.26,-4.78,-5.39
-1.88,3.27,-4.04,-4.96
-1.59,2.98,-5.74,-5.4
-1.6,3.12,-4.92,-5.11
-1.65,2.91,-7.19,-3.27
-1.73,2.91,-4.84,-4.62
-1.7,2.72,-3.9,-4.54
-1.76,2.69,-3.21,-4.35
-1.72,2.56,-6.36,-5.03
-1.8,2.68,-4.34,-6.63
-1.59,2.62,-5.34,-2.49
-1.61,2.54,-6.28,-4.91
-1.57,2.52,-5.28,-5.42
-1.54,2.43,-4.42,-5.48
-1.67,2.41,-5.4,-4.25
-1.49,2.39,-5.49,-6.92
-1.4,2.13,-4.9,-5.12
-1.63,2.17,-5.36,-5.04
-1.37,2.32,-4.62,-3.3
-1.54,1.94,-4,-4.99
-1.52,2.17,-3.63,-4.14
-1.27,2.13,-5.03,-4.99
-1.38,2.11,-4.22,-5.08
-1.68,2.02,-4.19,-4.94
-1.31,1.99,-5.28,-5.59
-1.39,1.9,-4.43,-5.42
-1.31,1.82,-4.46,-4.83
-1.45,1.77,-5.44,-4.8
-1.3,1.65,-6,-6.84
-1.37,1.62,-4.6,-4.67
-1.31,1.59,-5.47,-5.93
-1.22,1.68,-4.99,-4.2
-1.21,1.62,-4.16,-4.26
-1.43,1.45,-5.11,-4.13
-1.46,1.66,-6.28,-4.8
-1.44,1.45,-3.36,-6.32
-1.26,1.32,-4.99,-3.86
-1.21,1.28,-2.48,-4.21
-1.14,1.32,-5.2,-4.58
-1.11,1.28,-6.96,-5.2
-1.28,1.37,-3.88,-5.77
-1.18,1.3,-6.57,-5.51
-1.08,1.18,-6.39,-5.69
-1.02,1.06,-6.22,-3.74
-1.09,1.04,-5.42,-5.66
-1.18,1.27,-4.86,-5.46
-1.01,1.09,-7.35,-4.68
-1.17,1.15,-3.24,-6.49
-0.941,1.05,-3.6,-5.61
-1.01,0.832,-3.91,-4.39
-1.06,0.937,-5.75,-5.48
-1.07,0.929,-6.65,-5.1
-0.753,0.88,-4.6,-4.38
-0.779,0.754,-5.33,-4.61
-1.04,0.783,-5.97,-5.45
-0.918,0.693,-3.81,-6.75
-0.684,0.79,-4.68,-5.32
-0.876,0.834,-3.36,-3.96
-0.855,0.774,-5.68,-4.44
-0.9,0.782,-5.74,-4.32
-0.763,0.714,-3.48,-4.63
-0.73,0.8,-4.55,-5.95
-0.965,0.716,-5.25,-5.94
-0.597,0.466,-5.04,-5.93
-0.883,0.501,-5.25,-5.5
-0.809,0.438,-3.04,-6.89
-0.634,0.443,-5.89,-6.44
-0.629,0.692,-4.34,-5.58
-0.662,0.44,-6.84,-6.52
-0.731,0.559,-5.39,-4.19
-0.622,0.431,-4.52,-4.87
-0.549,0.367,-5.81,-1.57
-0.563,0.316,-4.16,-5.43
-0.67,0.259,-4.42,-6.3
-0.583,0.336,-6.07,-4.79
