-1.93,4.09,-7.41,-5.4
-1.87,3.9,-3.82,-4.67
-2.1,3.9,-6.76,-5.3
-1.91,3.73,-5.53,-7.57
-1.78,3.56,-4.34,-4.93
-1.85,3.4,-5.92,-7.32
-1.86,3.57,-2.65,-5.27
-1.87,3.62,-5.81,-4.31
-1.86,3.23,-7.67,-5.16
-1.93,3.25,-4.61,-3.89
-1.76,3.09,-4.49,-5
-1.96,3.07,-4.95,-4.72
-1.64,2.93,-4.55,-4.42
-1.79,2.86,-5.36,-4.93
-1.54,2.75,-5.86,-5.47
-1.55,2.7,-5.14,-6.17
-1.68,2.58,-7.2,-3.79
-1.75,2.71,-4.41,-3.38
-1.6,2.65,-6.32,-5.76
-1.5,2.44,-3.7,-4.18
-1.52,2.55,-4.96,-5.8
-1.71,2.33,-6.06,-6
-1.3,2.34,-5.81,-7.92
-1.51,2.22,-4.64,-6.11
-1.54,2.19,-6.47,-3.53
-1.4,2.03,-4.78,-4.91
-1.1,2.05,-6.34,-5.18
-1.41,1.99,-3.84,-5.11
-1.32,1.91,-3.21,-2.75
-1.19,1.72,-4.55,-5.67
-1.29,1.77,-3.39,-5.64
-1.36,1.52,-6.11,-4.47
-1.12,1.57,-3.54,-5.36
-1.41,1.68,-5.54,-3.51
-1.33,1.5,-4.12,-3.54
-1.25,1.56,-2.89,-4.81
-0.887,1.38,-4.57,-5.22
-0.999,1.28,-5.05,-3.87
-1.13,1.41,-5.09,-5.48
-1.21,1.05,-4.98,-3.35
-1.17,1.02,-4.25,-5.38
-0.964,1.12,-3.38,-6.42
-1.04,1.07,-4.06,-4.54
-0.944,1.17,-5.29,-7.29
-0.979,0.973,-4.6,-6.4
-0.971,1.01,-4.83,-5.15
-0.964,0.886,-3.03,-7.35
-1.03,0.912,-4.69,-6.38
-0.753,0.796,-4.13,-7.25
-0.866,0.674,-4.84,-4.45
-0.833,0.831,-4.85,-4.68
-0.905,0.75,-5.56,-4.21
-0.872,0.489,-4.53,-7.23
-0.781,0.443,-4.06,-3.02
-0.771,0.628,-5.73,-5.94
-0.648,0.503,-4.97,-8.05
-0.849,0.361,-4.8,-6.47
-0.806,0.373,-4.45,-3.7
-0.713,0.543,-5.35,-4.43
-0.674,0.347,-6.03,-8.07
-0.583,0.262,-5.85,-5.54
-0.498,0.18,-5.88,-5.1
-0.511,0.275,-4.19,-3.64
-0.516,0.411,-6.58,-6.77
-0.447,0.329,-3.67,-5.81
-0.486,0.224,-3.68,-3.17
-0.555,0.164,-4.69,-4.56
-0.534,0.307,-5.62,-4.85
-0.32,0.192,-5.95,-3.53
-0.504,0.0988,-3.13,-4.44
-0.248,0.184,-6.55,-3.78
-0.286,0.00391,-3.36,-5.55
-0.466,0.18,-6.42,-5.15
-0.276,0.126,-4.21,-5.79
-0.32,0.0517,-4.39,-4.8
-0.394,0.219,-4.69,-5.12
-0.29,0.106,-5.93,-3.75
-0.192,0.066,-5.67,-6.52
-0.322,0.151,-4.6,-4.84
-0.188,0.0217,-4.2,-4.26
-0.315,-0.0859,-4.27,-5.67
-0.187,0.101,-5.25,-6.22
-0.0822,-0.0982,-4,-6.4
-0.0039,-0.0323,-5.81,-4.91
-0.226,-0.135,-5.19,-5.69
-0.181,-0.141,-3.99,-5.73
0.014,-0.0605,-7.06,-5.9
0.0192,-0.118,-4.65,-7.43
0.0634,0.0965,-4.47,-4.42
0.244,0.0106,-5.24,-5.1
0.188,0.123,-5.73,-5.19
0.144,-0.0329,-7.6,-3.84
0.107,-0.00861,-4.47,-6.38
0.213,-0.0373,-7.32,-6.97
0.177,0.0888,-5.16,-4.43
0.246,0.077,-4.72,-5.54
0.172,-0.0619,-5.17,-3.8
0.239,-0.0724,-5.47,-3.71
0.343,-0.124,-5.07,-6.37
0.326,0.218,-5.5,-4.96
0.274,0.112,-4.32,-4.88
0.292,0.145,-4.55,-4.77
0.361,0.016,-4.44,-5.5
0.339,0.0472,-4.25,-5.75
0.22,0.237,-5.34,-4.1
0.248,0.36,-5.4,-2.62
0.362,0.35,-5.9,-5.4
0.581,0.164,-4.41,-5.98
0.528,0.343,-6.14,-6.95
0.569,0.281,-4.74,-4.7
0.407,0.297,-5.04,-4.93
0.476,0.266,-4.91,-6.31
0.591,0.433,-6.59,-5.35
0.543,0.381,-5.62,-6.12
0.597,0.375,-2.63,-4.42
0.587,0.403,-4.95,-5.59
0.69,0.64,-5.14,-3.85
0.616,0.344,-4.91,-5.53
0.669,0.532,-3.19,-5.87
0.902,0.515,-4.66,-4.81
0.803,0.432,-4.17,-5.38
0.882,0.607,-5.24,-5.97
0.701,0.585,-4.56,-5.41
0.801,0.697,-5.74,-3.21
0.941,0.674,-4.5,-5.38
0.795,0.994,-4.95,-4.67
0.829,0.671,-4,-5.89
0.962,0.936,-6.14,-4.56
1.08,0.997,-3.79,-6.04
0.923,0.782,-4.35,-6.46
0.846,0.97,-5.17,-4.77
