-2,4.07,-4.6,-5.47
-1.95,3.96,-4.64,-4.39
-2.23,3.78,-6.42,-4.04
-1.92,3.54,-6,-4.84
-1.82,3.55,-4.19,-4.65
-1.88,3.31,-5.69,-4.44
-1.77,3.26,-5.99,-3.81
-1.8,3.15,-5.22,-5.42
-1.71,2.89,-5.36,-4.65
-1.68,2.93,-5.38,-3.58
-1.68,2.74,-5.8,-4.9
-1.64,2.75,-5.17,-4.37
-1.62,2.56,-5.86,-5.6
-1.78,2.45,-3.61,-4.69
-1.67,2.51,-3.92,-3.93
-1.46,2.35,-6.2,-5.58
-1.66,2.16,-3.95,-5.65
-1.56,2.1,-5.12,-6.38
-1.5,2.11,-4.59,-5.66
-1.47,1.8,-3.94,-3.51
-1.25,1.77,-4.93,-4.51
-1.41,1.77,-5.37,-5.15
-1.31,1.65,-6.52,-5.14
-1.42,1.71,-3.85,-4.22
-1.18,1.44,-6.85,-4.59
-1,1.26,-5.7,-6.8
-1.08,1.42,-3.18,-5.77
-1.18,1.28,-5.22,-2.8
-0.883,1.11,-6.6,-3.66
-1.24,1.14,-5.75,-3.73
-1.13,1.17,-5.04,-3.44
-0.804,0.923,-6.24,-5.49
-1.03,0.94,-5.11,-5.59
-1.01,0.826,-2.69,-2.97
-0.804,0.791,-5.14,-4.5
-0.77,0.736,-3.22,-3.29
-0.77,0.672,-4.45,-4.14
-0.817,0.593,-5.19,-5.04
-0.948,0.542,-4.48,-5.35
-0.783,0.537,-4.24,-5.22
-0.82,0.679,-4.73,-4.36
-0.868,0.442,-5.81,-4.14
-0.673,0.411,-3.77,-7.2
-0.5,0.478,-5.24,-5.3
-0.63,0.356,-4.08,-5.25
-0.687,0.13,-5.68,-4.71
-0.598,0.319,-6.61,-4.56
-0.572,0.357,-4.4,-5.55
-0.378,0.108,-4.39,-3.89
-0.346,0.282,-6,-6.13
-0.391,0.139,-4.51,-5.77
-0.446,0.129,-5.16,-6
-0.319,0.119,-3.09,-5.26
-0.362,0.105,-5.46,-5.01
-0.257,-0.119,-5.21,-5.65
-0.231,0.0303,-5.73,-6.16
-0.13,-0.00607,-4.69,-4.7
-0.0518,0.06,-3.85,-5.18
-0.0153,0.115,-4.22,-5.62
-0.0426,0.13,-3.23,-4.92
0.0328,0.0883,-4.61,-4.15
-0.0942,0.0822,-5.94,-4.5
0.00927,-0.0602,-6.38,-6.43
0.0139,-0.252,-5.34,-3.38
0.25,-0.179,-5.85,-3.85
0.134,0.243,-4.71,-3.88
0.159,0.113,-3.6,-4.65
0.222,0.055,-5.77,-4.95
0.0853,0.295,-3.64,-5.88
0.143,-0.0771,-5.6,-7.13
0.218,0.221,-6.35,-3.76
0.433,-0.0113,-3.78,-5.75
0.291,0.114,-6.35,-5.85
0.428,0.101,-6.36,-4.65
0.242,0.027,-5.54,-4.49
0.409,0.313,-4.25,-4.49
0.538,0.194,-6.06,-5.01
0.422,0.326,-3.3,-5.36
0.387,0.0932,-5.67,-5.89
0.553,0.331,-5.57,-4.44
0.414,0.118,-3.96,-4.89
0.681,0.616,-6.56,-4.43
0.776,0.454,-5.62,-4.22
0.783,0.397,-5.83,-3.2
0.849,0.647,-6.48,-5.79
0.725,0.568,-5.26,-2.59
0.671,0.511,-4.42,-6.21
0.764,0.795,-3.55,-6.25
0.729,0.678,-5.28,-5.8
0.839,0.719,-2.93,-6.7
0.933,0.786,-6.16,-4.85
0.91,0.912,-6.7,-4.93
0.893,0.971,-5.8,-7.08
1,0.96,-4.95,-5.27
1,1.06,-4.62,-2.6
1.13,1.03,-4.81,-4.35
1.06,1.31,-5.82,-4.43
1.12,1.26,-5.38,-4.18
1.21,1.34,-5.72,-5.03
0.969,1.51,-4.53,-6.25
1.21,1.58,-5.91,-5.49
1.24,1.58,-5.4,-4.77
1.27,1.44,-5.26,-3.55
1.39,1.65,-5.19,-4.89
1.39,1.89,-6.22,-5.11
1.51,1.91,-4.23,-5.96
1.39,1.89,-6.71,-6.11
1.42,2.06,-3.36,-4.73
1.78,2.24,-3.65,-5.97
1.54,2.23,-5.91,-6.33
1.54,2.48,-3.45,-5.53
1.64,2.51,-4.69,-5.85
1.39,2.67,-4.86,-4.34
1.4,2.53,-6.1,-4.69
1.75,2.67,-4.51,-3.83
1.67,2.92,-2.99,-5.84
1.71,3.21,-6.36,-6.28
1.8,3.2,-6.87,-5.89
1.86,3.26,-4.4,-3.36
1.81,3.52,-7.87,-4.94
1.88,3.61,-4.36,-6
1.89,3.73,-5.54,-4.79
