-2.01,3.94,-4.45,-5.35
-1.92,3.44,-4.79,-6.01
-1.72,2.94,-3.07,-6.62
-1.52,2.28,-5.5,-5.97
-1.25,1.75,-4.18,-6.02
-1.31,1.35,-2.78,-4.81
-1.06,0.969,-4.48,-6.04
-0.796,0.71,-6.31,-6.37
-0.684,0.693,-5.11,-4.83
-0.501,0.179,-6.04,-3.45
-0.367,0.163,-5.64,-4.44
-0.115,-0.00336,-4.25,-6.22
-0.0313,-0.0527,-4.54,-4.03
0.0787,-0.1,-6.22,-6.65
0.265,-0.0457,-4.88,-6.9
0.406,0.419,-4.78,-3.9
0.793,0.459,-5.6,-6.55
0.826,0.633,-2.7,-3.11
1.17,0.844,-4.96,-6.25
1.36,1.29,-3.02,-5.12
1.15,1.85,-7.22,-4.92
1.58,2.19,-4.92,-6.11
1.6,2.88,-2.3,-6.01
1.86,3.32,-4.53,-4.22
2.22,4.01,-3.79,-5
-1.94,4.04,3.67,3.26
-1.84,3.38,6.8,3.4
-1.51,2.86,3.8,5.25
-1.47,2.07,3.93,4.33
-1.36,1.76,3.91,6.43
-1.22,1.47,4.47,6.32
-1.02,0.932,6.03,5.33
-0.782,0.779,3.93,6.5
-0.715,0.494,4.83,4.85
-0.44,0.317,6.4,6.17
-0.468,-0.0366,4.15,5.61
-0.0998,0.126,4.12,5.72
0.107,0.198,4.63,7.4
0.203,0.00577,5.23,6.65
0.335,0.0822,3.5,5.2
0.657,0.165,4.42,2.33
0.679,0.366,5.73,4.87
0.838,0.704,4.65,3.08
1.1,0.984,5.85,4.64
1.19,1.29,4.57,6.16
1.46,1.76,6.05,4.34
1.48,2.26,6.76,4.85
1.58,2.68,3.86,4.98
1.96,3.3,4.87,6.44
2,4.11,5.84,6.54
-0.0482,2.46,5.04,5.67
0.293,3.35,6.29,5.4
0.264,4.06,6.23,2.49
0.49,4.93,6.06,4.87
0.892,5.64,4.33,6.74
0.827,6.06,4.23,5.89
0.972,6.54,5.72,3.84
1.2,7.04,3.12,4.35
1.32,7.27,5.79,4.5
1.47,7.61,4.2,7.16
1.67,7.81,6.09,4.96
1.74,7.82,4.14,3.86
2.05,8.05,4.29,5
2.23,8.17,5.58,5.08
2.45,7.69,5.25,2.55
2.56,7.54,5.65,5.15
2.67,7.35,4.41,5.29
2.83,6.99,5.48,4.77
2.88,6.69,4.91,6.49
3.03,6.25,4.28,2.41
3.5,5.79,4.95,6.54
3.47,4.75,4.81,5.34
3.68,4.14,5.22,5.13
3.71,3.28,6.8,3.89
3.84,2.24,4.97,4.92
0.12,2.53,-3.83,-4.23
0.08,3.28,-6.12,-6.67
0.501,3.91,-4.15,-5.24
0.692,4.87,-5.73,-2.72
0.752,5.64,-4.97,-4.85
0.797,5.93,-6.91,-6.24
1.01,6.63,-4.65,-6.2
1.23,6.94,-4.85,-4.51
1.36,7.53,-4.34,-5.12
1.58,7.63,-4.3,-4.91
1.74,7.81,-5.87,-3.54
1.74,8.09,-6.48,-5.11
2.08,8.06,-7.28,-5.14
2.16,7.98,-5.2,-5.23
2.37,7.76,-3.79,-6.61
2.62,7.66,-5.54,-4.11
2.62,7.38,-3.91,-5.88
2.84,7.09,-3.17,-4.77
3.05,6.63,-5.8,-4.35
3.15,6.07,-4.49,-4.58
3.32,5.59,-6.04,-3.54
3.37,4.92,-6.12,-5.65
3.65,4.05,-6.16,-4.48
3.99,3.25,-4.16,-5.46
3.9,2.46,-4.72,-3.87
