500	ISM	3.864	6.366	1.996	1.0	0.0

500	SM	28.26	23.351	1.99	0.629	0.0
500	SM	21.412	20.887	1.988	0.004	0.0
500	SM	31.004	23.968	1.991	0.56	0.001
500	SM	14.018	23.283	1.994	0.634	0.0
500	SM	36.354	243.166	1.885	0.0	1.0
500	SM	34.003	24.79	1.989	0.009	0.0
500	SM	29.062	14.377	1.987	0.522	0.0
500	SM	30.382	8.825	1.996	1.0	0.0
500	SM	28.968	20.399	1.989	0.568	0.0
500	SM	29.311	24.146	1.989	0.005	0.0
500	SM	25.362	18.885	1.985	0.022	0.0
500	DG	2212.438	19.352	0.555	0.0	0.0
500	DG	2667.317	382.344	1.643	0.0	1.0
500	DG	2677.033	53.64	0.617	0.0	1.0
500	DG	2783.814	20.07	0.21	0.0	1.0
500	DG	4419.592	20.302	0.538	0.0	1.0
500	DG	4407.315	19.428	0.231	0.0	1.0
500	DG	4478.388	43.71	0.861	0.0	1.0
500	DG	4945.472	52.703	0.586	0.0	1.0
500	DG	5052.085	19.141	0.554	0.0	0.0
500	DG	5302.324	239.251	1.915	0.508	0.001
